component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
5fddc0cef773ec3ca12d6cee,mbarbine__Scripts,automation,"automation,backend,security",script,auth-and-keys,vagrant,vagrant,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/vagrant.sh,.sh,6,,,,unknown,unknown,70,90,shared-automation-candidate,True,none,primary,none,"Automation component for auth-and-keys; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55 | security-score:55,56500607aa372ddb
48f2f014591a2b0d7e003e82,mbarbine__Scripts,automation,"automation,backend",script,design-system,cleanup,cleanup,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/cleanup.sh,.sh,12,,,,unknown,unknown,75,95,shared-automation-candidate,False,none,primary,none,"Automation component for design-system; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,3fdd16e086dd3e47
dc45614cef77c1e5ebc773d4,mbarbine__Scripts,automation,"automation,backend,observability,security,ai",script,observability,installer,installer,h4x/dagah-server/pipeline/packer/releases/dagahv1/scripts/installer.sh,.sh,154,,,,unknown,unknown,75,95,shared-automation-candidate,True,none,primary,none,"Automation component for observability; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55 | observability-score:55 | security-score:55 | ai-score:45,44db8df002caff0a
a152a67a1d3c8e2fd93ca79b,mbarbine__Scripts,automation,"automation,backend",script,general,zerodisk,zerodisk,h4x/dagah-server/pipeline/packer/releases/dagahv1/scripts/zerodisk.sh,.sh,3,,,,unknown,unknown,70,75,shared-automation-candidate,False,none,primary,none,"Automation component for general; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,8cf94a4b88e6b530
da6311d01b63c1ba2cfe7a43,mbarbine__Scripts,automation,"automation,backend",script,general,virtualbox,virtualbox,h4x/dagah-server/pipeline/packer/releases/dagahv1/scripts/virtualbox.sh,.sh,13,,,,unknown,unknown,75,80,shared-automation-candidate,False,none,primary,none,"Automation component for general; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,66b233892dba710a
33c33f74f3779c35cfa6f560,mbarbine__Scripts,automation,"automation,backend,observability,security",script,observability,dependencies,dependencies,h4x/dagah-server/pipeline/packer/releases/dagahv1/scripts/dependencies.sh,.sh,73,,,,unknown,unknown,75,95,shared-automation-candidate,True,none,primary,none,"Automation component for observability; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55 | observability-score:55 | security-score:55,a62973c688910d21
d2e10f1e116c85cc7c9d6415,mbarbine__Scripts,automation,"automation,backend",script,general,base,base,h4x/dagah-server/pipeline/packer/releases/dagahv1/scripts/base.sh,.sh,4,,,,unknown,unknown,70,75,shared-automation-candidate,False,none,primary,none,"Automation component for general; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,80e67fe57fbd3a32
fc1cc7c76c66c62da9c912a2,mbarbine__Scripts,automation,"automation,backend",script,general,vmware,vmware,h4x/dagah-server/pipeline/packer/releases/dagahv1/scripts/vmware.sh,.sh,1,,,,unknown,unknown,70,75,shared-automation-candidate,False,none,primary,none,"Automation component for general; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,9a3798eb4d2acea6
26f7fe290b9650d74827afad,mbarbine__Scripts,automation,"automation,backend,security",script,auth-and-keys,vagrant,vagrant,h4x/dagah-server/pipeline/packer/releases/dagahv1/scripts/vagrant.sh,.sh,6,,,,unknown,unknown,70,90,shared-automation-candidate,True,none,primary,none,"Automation component for auth-and-keys; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55 | security-score:55,56500607aa372ddb
ad1e460d68d10bc26de19dbc,mbarbine__Scripts,automation,"automation,backend",script,design-system,cleanup,cleanup,h4x/dagah-server/pipeline/packer/releases/dagahv1/scripts/cleanup.sh,.sh,12,,,,unknown,unknown,75,95,shared-automation-candidate,False,none,primary,none,"Automation component for design-system; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,3fdd16e086dd3e47
